Lp.,Nazwa złoża,"Stan 
zag. 
złoża",Zasoby,Unnamed: 4,"Wydo-
bycie",Powiat,Unnamed: 0,Unnamed: 1,Stan,Wyszczególnienie,"Ilość 
złóż",Zasoby geologiczne,Unnamed: 3,Unnamed: 5,"Zasoby 
przemy- 
słowe","Nazwa złoża lub 
odwiertu w obrębie 
złoża 
nieudostępnionego","Typ 
wody","Zasoby geologiczne 
bilansowe","Pobór 
(m3/rok)",Zasoby wydobywalne,Zasoby  szacunkowe,"Ubytek 
z  
wydobycia","Stan 
Lp. 
Nazwa złoża 
zag. 
złoża",Unnamed: 2,"Lp. 
Nazwa  złoża","Stan 
zag.",Zasoby wydobywalne bilansowe,Wydobycie,p.,"Zasoby wydobywalne 
Zasoby 
Ilość 
Wyszczególnienie 
bilansowe 
przemy- 
pozabi- 
złóż 
słowe 
lansowe 
Razem 
A+B 
C",Unnamed: 6
,,,"geologiczne 
bilansowe","przemy-
słowe",,,,,,,,,,,,,,,,,,,,,,,,,,,
404.0,Stary Jaworów - Piaskownia,M,-,-,-,świdnicki,,,,,,,,,,,,,,,,,,,,,,,,,
405.0,Stary Wołów,R,266,-,-,wołowski,,,,,,,,,,,,,,,,,,,,,,,,,
406.0,Stoszyce*,E,894,887,169,wrocławski,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,Stoszyce II*,E,18 871,18 003,211,wrocławski,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,Stoszyce II-1*,E,630,630,65,wrocławski,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,Stoszyce III*,R,4 140,-,-,wrocławski,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,Stoszyce IV*,R,3 757,-,-,wrocławski,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,Stradomia Dolna,R,1 237,-,-,oleśnicki,,,,,,,,,,,,,,,,,,,,,,,,,
412.0,Stronia II,Z,1 756,-,-,oleśnicki,,,,,,,,,,,,,,,,,,,,,,,,,
413.0,Stronia III,E,154,5,0,oleśnicki,,,,,,,,,,,,,,,,,,,,,,,,,
414.0,Stróża Górna II*,M,-,-,-,wrocławski,,,,,,,,,,,,,,,,,,,,,,,,,
415.0,Stróża Północ*,R,12 937,-,-,wrocławski,,,,,,,,,,,,,,,,,,,,,,,,,
416.0,Strzegomiany,T,tylko pzb.,341,-,wrocławski,,,,,,,,,,,,,,,,,,,,,,,,,
417.0,Strzelce,E,284,284,15,oleśnicki,,,,,,,,,,,,,,,,,,,,,,,,,
418.0,Strzelce I,Z,1 209,-,-,oleśnicki,,,,,,,,,,,,,,,,,,,,,,,,,
419.0,Strzelce II,E,2 337,2 337,26,oleśnicki,,,,,,,,,,,,,,,,,,,,,,,,,
420.0,Strzelce III,R,887,-,-,oleśnicki,,,,,,,,,,,,,,,,,,,,,,,,,
421.0,Strzelce-Kolonia,E,5 545,4 635,981,oleśnicki,,,,,,,,,,,,,,,,,,,,,,,,,
422.0,Sucha Wielka,Z,183,-,-,trzebnicki,,,,,,,,,,,,,,,,,,,,,,,,,
423.0,Sułów Wielki,Z,113,-,-,górowski,,,,,,,,,,,,,,,,,,,,,,,,,
424.0,Sułów Wielki I,Z,118,-,-,górowski,,,,,,,,,,,,,,,,,,,,,,,,,
425.0,Sułów Wielki II,R,976,-,-,górowski,,,,,,,,,,,,,,,,,,,,,,,,,
426.0,Sułów-Zbiornik,P,47 632,-,-,milicki,,,,,,,,,,,,,,,,,,,,,,,,,
427.0,Szaszorowice,Z,1 722,-,-,górowski,,,,,,,,,,,,,,,,,,,,,,,,,
428.0,Szczepankowice II,E,245,-,35,wrocławski,,,,,,,,,,,,,,,,,,,,,,,,,
429.0,Szczyglice II,Z,115,-,-,głogowski,,,,,,,,,,,,,,,,,,,,,,,,,
430.0,Szczytniki I,E,996,307,102,legnicki,,,,,,,,,,,,,,,,,,,,,,,,,
431.0,Szczytniki II,E,1 725,-,44,legnicki,,,,,,,,,,,,,,,,,,,,,,,,,
432.0,Szczytniki Małe,T,1 791,1 791,-,legnicki,,,,,,,,,,,,,,,,,,,,,,,,,
433.0,"Szczytniki p. A,B,C,D*",E,48 266,10 051,928,legnicki,,,,,,,,,,,,,,,,,,,,,,,,,
434.0,Szewce,R,113,-,-,trzebnicki,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"geologiczne 
bilansowe","przemy-
słowe",,,,,,,,,,,,,,,,,,,,,,,,,,,
696.0,Wola Żyrakowska 880/1*,R,41,-,-,dębicki,,,,,,,,,,,,,,,,,,,,,,,,,
697.0,Wola Żyrakowska II*,E,137,-,17,dębicki,,,,,,,,,,,,,,,,,,,,,,,,,
698.0,Wola Żyrakowska III,E,89,-,2,dębicki,,,,,,,,,,,,,,,,,,,,,,,,,
699.0,Wola Żyrakowska IV*,R,604,-,-,dębicki,,,,,,,,,,,,,,,,,,,,,,,,,
700.0,Wola Żyrakowska V*,R,167,-,-,dębicki,,,,,,,,,,,,,,,,,,,,,,,,,
701.0,"Wola Żyrakowska-Tomasz 
Szacik I*",R,249,-,-,dębicki,,,,,,,,,,,,,,,,,,,,,,,,,
702.0,Wola Żyrakowska-Zakole,E,127,-,10,dębicki,,,,,,,,,,,,,,,,,,,,,,,,,
703.0,Wolica Piaskowa,R,631,-,-,ropczycko-sędziszowski,,,,,,,,,,,,,,,,,,,,,,,,,
704.0,Wólka Małkowa*,P,8 452,-,-,przeworski,,,,,,,,,,,,,,,,,,,,,,,,,
705.0,Wólka Niedźwiedzka,R,tylko pzb.,387,-,rzeszowski,,,,,,,,,,,,,,,,,,,,,,,,,
706.0,Wólka Niedźwiedzka I,R,5 504,1 085,-,rzeszowski,,,,,,,,,,,,,,,,,,,,,,,,,
707.0,Wólka Niedźwiedzka-1,Z,tylko pzb.,-,-,rzeszowski,,,,,,,,,,,,,,,,,,,,,,,,,
708.0,Wólka Ogryzkowa*,P,20 499,-,-,przeworski,,,,,,,,,,,,,,,,,,,,,,,,,
709.0,Wólka Ogryzkowa-I,E,2 670,2 670,28,przeworski,,,,,,,,,,,,,,,,,,,,,,,,,
710.0,Wólka Podleśna,E,124,74,22,rzeszowski,,,,,,,,,,,,,,,,,,,,,,,,,
711.0,Wólka Zapałowska,R,1 965,1 907,-,jarosławski,,,,,,,,,,,,,,,,,,,,,,,,,
712.0,Wróblik Szlachecki**,R,2 722,-,-,krośnieński,,,,,,,,,,,,,,,,,,,,,,,,,
713.0,Wróblik-Milcza*,E,-,-,15,krośnieński,,,,,,,,,,,,,,,,,,,,,,,,,
714.0,Wróblowa*,E,2 563,104,135,jasielski,,,,,,,,,,,,,,,,,,,,,,,,,
715.0,Wrzawy - Adam,R,185,-,-,tarnobrzeski,,,,,,,,,,,,,,,,,,,,,,,,,
716.0,Wrzawy - Laskowski VI,E,42,-,2,tarnobrzeski,,,,,,,,,,,,,,,,,,,,,,,,,
717.0,Wrzawy - Woźniak 2,T,97,-,-,tarnobrzeski,,,,,,,,,,,,,,,,,,,,,,,,,
718.0,Wrzawy 2,E,257,-,12,tarnobrzeski,,,,,,,,,,,,,,,,,,,,,,,,,
719.0,Wrzawy 3,E,243,-,17,tarnobrzeski,,,,,,,,,,,,,,,,,,,,,,,,,
720.0,Wrzawy I,E,113,-,13,tarnobrzeski,,,,,,,,,,,,,,,,,,,,,,,,,
721.0,Wybrzeże*,R,364,-,-,przemyski,,,,,,,,,,,,,,,,,,,,,,,,,
722.0,Wysock-Brzeg*,T,541,542,-,jarosławski,,,,,,,,,,,,,,,,,,,,,,,,,
723.0,Wysock-Brzeg I*,E,361,357,51,jarosławski,,,,,,,,,,,,,,,,,,,,,,,,,
724.0,Wysock-II*,E,79,-,9,jarosławski,,,,,,,,,,,,,,,,,,,,,,,,,
725.0,Wysock-III,R,703,-,-,jarosławski,,,,,,,,,,,,,,,,,,,,,,,,,
726.0,Wysock-Nadsanie*,T,15,-,-,jarosławski,,,,,,,,,,,,,,,,,,,,,,,,,
727.0,Wysock-Nadsanie-1*,T,68,-,-,jarosławski,,,,,,,,,,,,,,,,,,,,,,,,,
728.0,Wysocko*,Z,182,-,-,jarosławski,,,,,,,,,,,,,,,,,,,,,,,,,
729.0,Wysocko - I*,E,258,184,21,jarosławski,,,,,,,,,,,,,,,,,,,,,,,,,
730.0,Wysocko II*,Z,50,-,-,jarosławski,,,,,,,,,,,,,,,,,,,,,,,,,
731.0,Wysocko III*,Z,183,-,-,jarosławski,,,,,,,,,,,,,,,,,,,,,,,,,
732.0,Wysoka Głogowska*,R,103,-,-,rzeszowski,,,,,,,,,,,,,,,,,,,,,,,,,
733.0,Wyszatyce*,P,99 059,-,-,przemyski,,,,,,,,,,,,,,,,,,,,,,,,,
734.0,Wyżne*,Z,51,-,-,strzyżowski,,,,,,,,,,,,,,,,,,,,,,,,,
735.0,"Zaborów dz. 1053/8,1053/12*",Z,22,-,-,strzyżowski,,,,,,,,,,,,,,,,,,,,,,,,,
736.0,Zaklików I,R,230,-,-,stalowowolski,,,,,,,,,,,,,,,,,,,,,,,,,
737.0,Zalesie Gorzyckie - Dul 8,E,92,-,1,tarnobrzeski,,,,,,,,,,,,,,,,,,,,,,,,,
738.0,Zalesie Gorzyckie - Dul VII,E,74,-,2,tarnobrzeski,,,,,,,,,,,,,,,,,,,,,,,,,
739.0,Zalesie Gorzyckie-Dul III,E,320,-,10,tarnobrzeski,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"geologiczne 
bilansowe","przemy-
słowe",,,,,,,,,,,,,,,,,,,,,,,,,,,
739.0,Michałów,R,120,-,-,łosicki,,,,,,,,,,,,,,,,,,,,,,,,,
740.0,Mikanów-Julianów,P,3 013,-,-,miński,,,,,,,,,,,,,,,,,,,,,,,,,
741.0,Milewo I*,E,47,-,5,sierpecki,,,,,,,,,,,,,,,,,,,,,,,,,
742.0,Miłobędzyn I,Z,18,-,-,sierpecki,,,,,,,,,,,,,,,,,,,,,,,,,
743.0,Miłobędzyn II,E,229,-,0,sierpecki,,,,,,,,,,,,,,,,,,,,,,,,,
744.0,Mistrzewice Nowe,Z,2 279,-,-,sochaczewski,,,,,,,,,,,,,,,,,,,,,,,,,
745.0,Mistrzewice Nowe II*,Z,129,-,-,sochaczewski,,,,,,,,,,,,,,,,,,,,,,,,,
746.0,Mistrzewice Stare,Z,60,-,-,sochaczewski,,,,,,,,,,,,,,,,,,,,,,,,,
747.0,Mistrzewice Stare II-p.A,Z,239,-,-,sochaczewski,,,,,,,,,,,,,,,,,,,,,,,,,
748.0,Mistrzewice Stare II-p.B,Z,58,-,-,sochaczewski,,,,,,,,,,,,,,,,,,,,,,,,,
749.0,Młodzianowo*,Z,-,-,-,nowodworski,,,,,,,,,,,,,,,,,,,,,,,,,
750.0,Młynki*,E,203,-,7,siedlecki,,,,,,,,,,,,,,,,,,,,,,,,,
751.0,Modecin,R,19,-,-,miński,,,,,,,,,,,,,,,,,,,,,,,,,
752.0,Modełka*,T,19,-,-,ciechanowski,,,,,,,,,,,,,,,,,,,,,,,,,
753.0,Modełka II,T,252,-,-,ciechanowski,,,,,,,,,,,,,,,,,,,,,,,,,
754.0,Modełka III,T,560,-,-,ciechanowski,,,,,,,,,,,,,,,,,,,,,,,,,
755.0,Modełka IV*,E,633,-,17,ciechanowski,,,,,,,,,,,,,,,,,,,,,,,,,
756.0,Modełka V,R,529,-,-,ciechanowski,,,,,,,,,,,,,,,,,,,,,,,,,
757.0,Modełka VI,R,227,-,-,ciechanowski,,,,,,,,,,,,,,,,,,,,,,,,,
758.0,Modła*,T,275,-,-,ciechanowski,,,,,,,,,,,,,,,,,,,,,,,,,
759.0,Modła II*,E,992,-,16,ciechanowski,,,,,,,,,,,,,,,,,,,,,,,,,
760.0,Modła III*,T,592,-,-,ciechanowski,,,,,,,,,,,,,,,,,,,,,,,,,
761.0,Modła IV*,E,237,-,29,ciechanowski,,,,,,,,,,,,,,,,,,,,,,,,,
762.0,Modła V*,T,393,-,-,ciechanowski,,,,,,,,,,,,,,,,,,,,,,,,,
763.0,Modła VI*,E,375,-,18,ciechanowski,,,,,,,,,,,,,,,,,,,,,,,,,
764.0,Mokrzec,E,20,-,1,przysuski,,,,,,,,,,,,,,,,,,,,,,,,,
765.0,Morawy Wielkie*,T,1 663,235,-,przasnyski,,,,,,,,,,,,,,,,,,,,,,,,,
766.0,Morawy Wielkie 3,Z,85,-,-,przasnyski,,,,,,,,,,,,,,,,,,,,,,,,,
767.0,Morawy Wielkie II*,Z,4 160,-,-,przasnyski,,,,,,,,,,,,,,,,,,,,,,,,,
768.0,Morawy Wielkie IV,E,2 260,2 260,8,przasnyski,,,,,,,,,,,,,,,,,,,,,,,,,
769.0,Morawy Wielkie V*,T,1 131,1 131,-,przasnyski,,,,,,,,,,,,,,,,,,,,,,,,,
770.0,Morawy Wielkie VI,R,10 976,-,-,przasnyski,,,,,,,,,,,,,,,,,,,,,,,,,
771.0,Mostów,R,191,-,-,łosicki,,,,,,,,,,,,,,,,,,,,,,,,,
772.0,Mostów I,R,160,-,-,łosicki,,,,,,,,,,,,,,,,,,,,,,,,,
773.0,Mrówczewo I,E,131,-,33,płocki,,,,,,,,,,,,,,,,,,,,,,,,,
774.0,Murowanka*,Z,185,-,-,pułtuski,,,,,,,,,,,,,,,,,,,,,,,,,
775.0,Murowanka II*,Z,55,-,-,pułtuski,,,,,,,,,,,,,,,,,,,,,,,,,
776.0,Murowanka III,E,89,32,76,pułtuski,,,,,,,,,,,,,,,,,,,,,,,,,
777.0,Musuły,R,56,-,-,grodziski,,,,,,,,,,,,,,,,,,,,,,,,,
778.0,Napiórki,R,101,-,-,makowski,,,,,,,,,,,,,,,,,,,,,,,,,
779.0,Napiórki I,R,113,-,-,makowski,,,,,,,,,,,,,,,,,,,,,,,,,
780.0,Napiórki II,R,84,-,-,makowski,,,,,,,,,,,,,,,,,,,,,,,,,
781.0,Nidzgora I,E,1 422,1 207,33,żuromiński,,,,,,,,,,,,,,,,,,,,,,,,,
782.0,Nidzgóra*,R,130,-,-,żuromiński,,,,,,,,,,,,,,,,,,,,,,,,,
783.0,Niechodzin*,R,177,-,-,ciechanowski,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"geologiczne 
bilansowe","przemy-
słowe",,,"Lp. 
Nazwa złoża",,"zag. 
złoża",,,,,,,,,,,,,,,,,,,,,,
,,,99 737,18 836,117,,"woj. mazowieckie 
złóż: 121",,,,,,,,,,,,,,,,,,,,,,,,
,,,119,-,-,grodziski,1,Adamów,R,,,,,,,,,,,,,,,,,,,,,,
,,,70,-,-,otwocki,2,Anielinek,Z,,,,,,,,,,,,,,,,,,,,,,
,,,240,-,-,otwocki,3,Anielinek II,Z,,,,,,,,,,,,,,,,,,,,,,
,,,177,-,-,otwocki,4,Anielinek III,R,,,,,,,,,,,,,,,,,,,,,,
,,,123,-,-,płoński,5,Arcelin,Z,,,,,,,,,,,,,,,,,,,,,,
,,,67,-,-,płoński,6,Arcelin II,Z,,,,,,,,,,,,,,,,,,,,,,
,,,-,-,-,sierpecki,7,Babiec Piaseczny,Z,,,,,,,,,,,,,,,,,,,,,,
,,,-,-,-,sierpecki,8,Babiec Wienczanki,Z,,,,,,,,,,,,,,,,,,,,,,
,,,167,-,3,gostyniński,9,Barcik 10,E,,,,,,,,,,,,,,,,,,,,,,
,,,794,-,-,żyrardowski,10,Budy Mszczonowskie II,Z,,,,,,,,,,,,,,,,,,,,,,
,,,42,-,-,żyrardowski,11,Budy Mszczonowskie III,Z,,,,,,,,,,,,,,,,,,,,,,
,,,13,-,-,żyrardowski,12,Budy Mszczonowskie II(P),Z,,,,,,,,,,,,,,,,,,,,,,
,,,3 037,-,-,pułtuski,13,Budy Obrębskie,R,,,,,,,,,,,,,,,,,,,,,,
,,,1 236,-,-,sochaczewski,14,Budy Stare,R,,,,,,,,,,,,,,,,,,,,,,
,,,tylko pzb.,-,-,płocki,15,Cekanowo,Z,,,,,,,,,,,,,,,,,,,,,,
,,,63,-,-,wołomiński,16,Chajęty,Z,,,,,,,,,,,,,,,,,,,,,,
,,,276,-,-,wołomiński,17,Chajęty 3,R,,,,,,,,,,,,,,,,,,,,,,
,,,106,-,-,wołomiński,18,Chajęty 3/1,R,,,,,,,,,,,,,,,,,,,,,,
,,,315,315,-,wołomiński,19,Chajęty II,T,,,,,,,,,,,,,,,,,,,,,,
,,,171,-,-,płoński,20,Cieciórki I,Z,,,,,,,,,,,,,,,,,,,,,,
,,,132,-,-,płoński,21,Cieciórki III,Z,,,,,,,,,,,,,,,,,,,,,,
,,,217,-,-,wołomiński,22,Ciemne IV,R,,,,,,,,,,,,,,,,,,,,,,
,,,42,-,-,wołomiński,23,Ciemne VIII,R,,,,,,,,,,,,,,,,,,,,,,
,,,161,-,-,płoński,24,Ćwiklin,Z,,,,,,,,,,,,,,,,,,,,,,
,,,39,-,-,płoński,25,Ćwiklin III,Z,,,,,,,,,,,,,,,,,,,,,,
,,,34,-,-,płoński,26,Ćwiklin IV,Z,,,,,,,,,,,,,,,,,,,,,,
,,,104,-,-,płoński,27,Ćwiklin IX,Z,,,,,,,,,,,,,,,,,,,,,,
,,,725,-,-,płoński,28,Ćwiklin VI,P,,,,,,,,,,,,,,,,,,,,,,
,,,290,-,-,płoński,29,Ćwiklin VII,Z,,,,,,,,,,,,,,,,,,,,,,
,,,28,-,-,płoński,30,Ćwiklin VIII,Z,,,,,,,,,,,,,,,,,,,,,,
,,,2 650,-,-,miński,31,Dobre,P,,,,,,,,,,,,,,,,,,,,,,
,,,9 449,-,-,"pruszkowski, 
warszawski zachodni",32,Domaniew,P,,,,,,,,,,,,,,,,,,,,,,
,,,35,-,-,garwoliński,33,Górki Garwolińskie,Z,,,,,,,,,,,,,,,,,,,,,,
,,,334,-,-,m.Płock,34,Góry I,R,,,,,,,,,,,,,,,,,,,,,,
,,,142,-,-,miński,35,Grzebowilk,R,,,,,,,,,,,,,,,,,,,,,,
,,,135,-,-,miński,36,Grzebowilk (zar.),Z,,,,,,,,,,,,,,,,,,,,,,
,,,6 541,-,-,wołomiński,37,Guzowatka,R,,,,,,,,,,,,,,,,,,,,,,
,,,-,-,-,wołomiński,38,Guzowatka 4,M,,,,,,,,,,,,,,,,,,,,,,
,,,503,-,-,grodziski,39,Henryków,Z,,,,,,,,,,,,,,,,,,,,,,
,,,3 703,-,-,sochaczewski,40,Iłów,R,,,,,,,,,,,,,,,,,,,,,,
,,,44,-,-,wołomiński,41,Kobyłka,R,,,,,,,,,,,,,,,,,,,,,,
,,,62,-,-,wołomiński,42,Kobyłka I,R,,,,,,,,,,,,,,,,,,,,,,
,,,95,-,-,wołomiński,43,Kobyłka-Chór I,Z,,,,,,,,,,,,,,,,,,,,,,
,,,"geologiczne 
bilansowe","przemy-
słowe",,,"Lp. 
Nazwa złoża",,"zag. 
złoża",,,,,,,,,,,,,,,,,,,,,,
,,,167 744,2 063,112,,"ZŁOŻA UDOKUMENTOWANE 
złóż: 41;  OGÓŁEM",,,,,,,,,,,,,,,,,,,,,,,,
,,,49 224,-,-,,"woj. lubelskie 
złóż: 12",,,,,,,,,,,,,,,,,,,,,,,,
,,,8 751,-,-,krasnostawski,1,Brzeziny,P,,,,,,,,,,,,,,,,,,,,,,
,,,3 511,-,-,lubelski,2,Dębówka,P,,,,,,,,,,,,,,,,,,,,,,
,,,3 906,-,-,łukowski,3,Gołaszyn,P,,,,,,,,,,,,,,,,,,,,,,
,,,5 215,-,-,parczewski,4,Gródek,P,,,,,,,,,,,,,,,,,,,,,,
,,,1 519,-,-,hrubieszowski,5,Hrubieszów,P,,,,,,,,,,,,,,,,,,,,,,
,,,1 958,-,-,krasnostawski,6,Izbica,P,,,,,,,,,,,,,,,,,,,,,,
,,,3 015,-,-,puławski,7,Klementowice,P,,,,,,,,,,,,,,,,,,,,,,
,,,2 373,-,-,puławski,8,Klementowice II,R,,,,,,,,,,,,,,,,,,,,,,
,,,10 226,-,-,biłgorajski,9,Sól,R,,,,,,,,,,,,,,,,,,,,,,
,,,1 656,-,-,zamojski,10,Szczebrzeszyn,P,,,,,,,,,,,,,,,,,,,,,,
,,,3 379,-,-,puławski,11,Wierzchoniów,P,,,,,,,,,,,,,,,,,,,,,,
,,,3 715,-,-,lubelski,12,Żulin,R,,,,,,,,,,,,,,,,,,,,,,
,,,21 413,-,-,,"woj. łódzkie 
złóż: 7",,,,,,,,,,,,,,,,,,,,,,,,
,,,374,-,-,łódzki wschodni,"1 
Kruszów  
R",,,,,,,,,,,,,,,,,,,,,,,,
,,,5 588,-,-,sieradzki,"2 
Ostrów (Kol.Bronisławów)  
P",,,,,,,,,,,,,,,,,,,,,,,,
,,,7 662,-,-,zgierski,"3 
Piaskowice  
R",,,,,,,,,,,,,,,,,,,,,,,,
,,,615,-,-,piotrkowski,"4 
Polichno  
R",,,,,,,,,,,,,,,,,,,,,,,,
,,,"geologiczne 
bilansowe","przemy-
słowe",,,,,,,,,,,,,,,,,,,,,,,,,,,
649.0,Lisewo VI,E,591,391,38,płoński,,,,,,,,,,,,,,,,,,,,,,,,,
650.0,Lisewo VII,E,114,-,33,płoński,,,,,,,,,,,,,,,,,,,,,,,,,
651.0,Lisewo VIII,E,278,255,35,płoński,,,,,,,,,,,,,,,,,,,,,,,,,
652.0,Lisewo X,R,583,-,-,płoński,,,,,,,,,,,,,,,,,,,,,,,,,
653.0,Lisewo XI,R,696,-,-,płoński,,,,,,,,,,,,,,,,,,,,,,,,,
654.0,Lisia II,Z,-,-,-,m.Płock,,,,,,,,,,,,,,,,,,,,,,,,,
655.0,Lucimia,R,53,-,-,zwoleński,,,,,,,,,,,,,,,,,,,,,,,,,
656.0,Lucynów Mały I,R,338,-,-,wyszkowski,,,,,,,,,,,,,,,,,,,,,,,,,
657.0,Lucynów Mały II,R,63,-,-,wyszkowski,,,,,,,,,,,,,,,,,,,,,,,,,
658.0,Ludwikowo,E,856,856,19,płoński,,,,,,,,,,,,,,,,,,,,,,,,,
659.0,Łajszczew,T,1 045,1 045,-,żyrardowski,,,,,,,,,,,,,,,,,,,,,,,,,
660.0,Łajszczew II,T,111,-,-,żyrardowski,,,,,,,,,,,,,,,,,,,,,,,,,
661.0,Łaziska I,R,201,-,-,płocki,,,,,,,,,,,,,,,,,,,,,,,,,
662.0,Łążek,T,792,761,-,żuromiński,,,,,,,,,,,,,,,,,,,,,,,,,
663.0,Łążek II,E,385,-,0,żuromiński,,,,,,,,,,,,,,,,,,,,,,,,,
664.0,Łążek III*,E,1 228,1 228,41,żuromiński,,,,,,,,,,,,,,,,,,,,,,,,,
665.0,Łęgonice,E,498,-,15,grójecki,,,,,,,,,,,,,,,,,,,,,,,,,
666.0,Łomianki-Dąbrowa,R,172,-,-,warszawski zachodni,,,,,,,,,,,,,,,,,,,,,,,,,
667.0,Łoniewo I,R,310,-,-,płocki,,,,,,,,,,,,,,,,,,,,,,,,,
668.0,Łubienica IV p.A,Z,93,-,-,pułtuski,,,,,,,,,,,,,,,,,,,,,,,,,
669.0,Łubienica IX,E,254,-,11,pułtuski,,,,,,,,,,,,,,,,,,,,,,,,,
670.0,Łubienica IX 1,E,114,-,25,pułtuski,,,,,,,,,,,,,,,,,,,,,,,,,
671.0,"Łubienica V p. A, C",T,356,328,-,pułtuski,,,,,,,,,,,,,,,,,,,,,,,,,
672.0,Łubienica V p. D,T,193,-,-,pułtuski,,,,,,,,,,,,,,,,,,,,,,,,,
673.0,Łubienica VI p.A,R,186,-,-,pułtuski,,,,,,,,,,,,,,,,,,,,,,,,,
674.0,Łubienica VII,E,1 280,1 172,78,pułtuski,,,,,,,,,,,,,,,,,,,,,,,,,
675.0,Łubienica VIII,E,523,465,16,pułtuski,,,,,,,,,,,,,,,,,,,,,,,,,
676.0,Łubienica X,E,1 364,1 178,90,pułtuski,,,,,,,,,,,,,,,,,,,,,,,,,
677.0,Łubienica XI*,T,1 572,-,-,pułtuski,,,,,,,,,,,,,,,,,,,,,,,,,
678.0,Łubienica XIII,Z,60,-,-,pułtuski,,,,,,,,,,,,,,,,,,,,,,,,,
679.0,Łubienica XIV,T,1 418,1 418,-,pułtuski,,,,,,,,,,,,,,,,,,,,,,,,,
680.0,Łubienica XIX,E,654,654,10,pułtuski,,,,,,,,,,,,,,,,,,,,,,,,,
681.0,Łubienica XV*,E,1 196,1 050,85,pułtuski,,,,,,,,,,,,,,,,,,,,,,,,,
682.0,Łubienica XVI,T,212,166,-,pułtuski,,,,,,,,,,,,,,,,,,,,,,,,,
683.0,Łubienica XVI-1,R,273,-,-,pułtuski,,,,,,,,,,,,,,,,,,,,,,,,,
684.0,Łubienica XVII*,E,1 028,830,88,pułtuski,,,,,,,,,,,,,,,,,,,,,,,,,
685.0,Łubienica XVIII,T,359,315,-,pułtuski,,,,,,,,,,,,,,,,,,,,,,,,,
686.0,Łubienica XX,T,25,-,-,pułtuski,,,,,,,,,,,,,,,,,,,,,,,,,
687.0,Łubki Stare,Z,98,-,-,płocki,,,,,,,,,,,,,,,,,,,,,,,,,
688.0,Łubki Stare III,E,344,-,20,płocki,,,,,,,,,,,,,,,,,,,,,,,,,
689.0,Łubki Stare IV,R,467,-,-,płocki,,,,,,,,,,,,,,,,,,,,,,,,,
690.0,Ługowice,E,754,754,37,grójecki,,,,,,,,,,,,,,,,,,,,,,,,,
691.0,Łupiny,E,230,-,2,siedlecki,,,,,,,,,,,,,,,,,,,,,,,,,
692.0,Łysów,Z,42,-,-,siedlecki,,,,,,,,,,,,,,,,,,,,,,,,,
693.0,Maciejowice*,P,7 085,-,-,"łukowski, siedlecki",,,,,,,,,,,,,,,,,,,,,,,,,
,,,"geologiczne 
bilansowe","przemy-
słowe",,,,,,,,,,,,,,,,,,,,,,,,,,,
201.0,Przęślice,T,1 072,1 072,-,sulęciński,,,,,,,,,,,,,,,,,,,,,,,,,
202.0,Przylep,Z,472,-,-,m.Zielona Góra,,,,,,,,,,,,,,,,,,,,,,,,,
203.0,Przyłęg*,Z,1 616,-,-,strzelecko-drezdenecki,,,,,,,,,,,,,,,,,,,,,,,,,
204.0,Przyłęg 1,E,467,-,2,strzelecko-drezdenecki,,,,,,,,,,,,,,,,,,,,,,,,,
205.0,Przysieka II*,R,1 031,-,-,strzelecko-drezdenecki,,,,,,,,,,,,,,,,,,,,,,,,,
206.0,Przysieka III*,T,471,-,-,strzelecko-drezdenecki,,,,,,,,,,,,,,,,,,,,,,,,,
207.0,Pyrnik,Z,408,-,-,zielonogórski,,,,,,,,,,,,,,,,,,,,,,,,,
208.0,Radachów*,E,3 176,2 650,183,słubicki,,,,,,,,,,,,,,,,,,,,,,,,,
209.0,Radnica,R,3 749,-,-,krośnieński,,,,,,,,,,,,,,,,,,,,,,,,,
210.0,Raduszec Stary E*,Z,7 142,-,-,krośnieński,,,,,,,,,,,,,,,,,,,,,,,,,
211.0,Rejów II,M,-,-,-,nowosolski,,,,,,,,,,,,,,,,,,,,,,,,,
212.0,Rojewo NT,R,1 643,-,-,międzyrzecki,,,,,,,,,,,,,,,,,,,,,,,,,
213.0,Rosin,R,3 056,2 236,-,świebodziński,,,,,,,,,,,,,,,,,,,,,,,,,
214.0,Różanki,E,3 378,1 640,129,gorzowski,,,,,,,,,,,,,,,,,,,,,,,,,
215.0,Rudgerzowice,Z,211,-,-,świebodziński,,,,,,,,,,,,,,,,,,,,,,,,,
216.0,Rudziny,E,456,222,43,żagański,,,,,,,,,,,,,,,,,,,,,,,,,
217.0,Rybocice-Kunice*,E,40 520,15 642,196,słubicki,,,,,,,,,,,,,,,,,,,,,,,,,
218.0,Samsonki,Z,94,-,-,świebodziński,,,,,,,,,,,,,,,,,,,,,,,,,
219.0,Samsonki 1,E,132,-,4,świebodziński,,,,,,,,,,,,,,,,,,,,,,,,,
